8487940,7495936,8242432,8798720,8266240,49664,4294949888,15103,0,0,42240,2106767104
8482820,7492608,8236800,8776704,8272640,49664,4294949888,14847,0,0,45312,2106767104
8491012,7499520,8219648,8756480,8282112,49664,4294949888,15103,0,0,45312,2106767104
8490500,7500800,8234496,8782848,8265728,49664,4294949632,14847,0,0,42240,2106767104
8493572,7500800,8253440,8802048,8256768,49664,4294949632,15103,0,0,45312,2106767104
8480260,7492096,8238336,8770560,8291584,49408,4294949632,14847,0,0,38912,2106767104
8484100,7492096,8238592,8753920,8272640,49664,4294950144,15103,0,0,38912,2106767104
8482564,7497216,8235008,8735232,8272384,49920,4294949632,15103,0,0,38912,2106767104
8487428,7495936,8238592,8807168,8286464,49920,4294949632,14847,0,0,38912,2106767104
8491524,7497216,8239872,8785408,8276736,49920,4294949888,15103,0,0,42240,2106767104
8483844,7491328,8229632,8769280,8277248,49664,4294949632,15359,0,0,45312,2106767104
8488708,7498496,8244480,8771840,8259584,49664,4294949888,15359,0,0,42240,2106767104
8482052,7496960,8247552,8782080,8258048,49664,4294949632,15103,0,0,38912,2106767104
8493316,7497472,8222720,8782080,8279808,49664,4294949888,15103,0,0,38912,2106767104
8488708,7501824,8240896,8770304,8266752,49664,4294949632,15359,0,0,42240,2106767104
8485124,7500544,8248576,8763648,8251392,49664,4294949888,15103,0,0,35584,2106767104
8479492,7491072,8239104,8768256,8285696,49920,4294949632,14847,0,0,42240,2106767104
8489732,7497216,8219648,8765184,8269568,49664,4294949632,14847,0,0,35584,2106767104
8487940,7493376,8239104,8759552,8282368,49664,4294949632,15103,0,0,42240,2106767104
8492292,7492096,8246528,8770560,8261632,49920,4294949888,15103,0,0,35584,2106767104
8481284,7495168,8244480,8783104,8259328,49664,4294949888,15103,0,0,38912,2106767104
8484100,7495936,8231424,8763136,8273664,49664,4294949888,14847,0,0,45312,2106767104
8495620,7498752,8221952,8779520,8250112,49664,4294949632,15103,0,0,45312,2106767104
8491268,7496448,8241152,8772864,8247552,49408,4294949888,14847,0,0,45312,2106767104
8490244,7500288,8247808,8778752,8283648,49664,4294950144,14847,0,0,42240,2106767104
8478468,7494912,8249600,8776448,8293120,49664,4294949888,14847,0,0,42240,2106767104
8494084,7497216,8225024,8759296,8275200,49664,4294949888,15359,0,0,42240,2106767104
8488708,7497728,8238080,8761344,8261632,49408,4294949888,14847,0,0,25856,2106767104
8483332,7494656,8261376,8760832,8251392,49664,4294949632,14847,0,0,35584,2106767104
8481796,7491840,8242176,8779520,8257024,49664,4294949632,14847,0,0,38912,2106767104
8484100,7494144,8231936,8779264,8281856,49664,4294949632,15359,0,0,42240,2106767104
8489732,7499520,8235776,8760320,8272384,49920,4294949632,14847,0,0,42240,2106767104
8482308,7497472,8239360,8775424,8251904,49664,4294949888,15103,0,0,35584,2106767104
8484612,7489280,8226304,8754944,8271360,49408,4294949632,14847,0,0,42240,2106767104
8490500,7494400,8236032,8770304,8270080,49664,4294949632,15103,0,0,38912,2106767104
8489732,7501568,8231680,8765952,8285952,49408,4294949888,15359,0,0,42240,2106767104
8476932,7489280,8241152,8787200,8273408,49408,4294949632,14591,0,0,45312,2106767104
8496388,7497472,8235008,8761856,8260096,49664,4294949888,14847,0,0,42240,2106767104
8487684,7500288,8237568,8762624,8268544,49920,4294949632,14847,0,0,42240,2106767104
8493572,7494144,8238592,8777984,8255232,49408,4294949632,15103,0,0,45312,2106767104
8486148,7495680,8241664,8781312,8261376,49664,4294949888,15103,0,0,45312,2106767104
8483588,7491328,8248832,8770304,8264448,49664,4294949632,14847,0,0,42240,2106767104
8496388,7503872,8221184,8765696,8257024,49408,4294949632,14591,0,0,45312,2106767104
8488452,7489792,8246784,8765184,8296192,49920,4294949888,14847,0,0,35584,2106767104
8490500,7496192,8237824,8770816,8265984,49920,4294949888,14847,0,0,38912,2106767104
8479492,7493120,8261120,8763648,8267008,49920,4294949632,14847,0,0,45312,2106767104
8483844,7489280,8230912,8770304,8271360,49408,4294949632,14847,0,0,45312,2106767104
8491268,7495680,8228352,8752896,8279296,49664,4294949632,14847,0,0,48640,2106767104
8488708,7494912,8234752,8772352,8271616,49664,4294949632,14847,0,0,42240,2106767104
8482820,7495680,8241152,8768768,8270336,49664,4294949632,15103,0,0,42240,2106767104
8479748,7495168,8241920,8770048,8269312,49664,4294949888,14847,0,0,45312,2106767104
8490500,7497472,8234752,8784640,8278016,49664,4294949632,15103,0,0,42240,2106767104
8487684,7494400,8224768,8762880,8261376,49664,4294949632,14847,0,0,42240,2106767104
8493828,7494400,8252416,8777728,8253184,49408,4294949632,14847,0,0,42240,2106767104
8482564,7496704,8250112,8777216,8256256,49664,4294950144,15103,0,0,35584,2106767104
8494084,7496192,8232704,8772096,8260864,49664,4294949632,15103,0,0,35584,2106767104
8494084,7497984,8241152,8749056,8281344,49664,4294949632,15103,0,0,38912,2106767104
8492036,7499264,8237568,8787200,8265984,49920,4294949632,14847,0,0,42240,2106767104
8480516,7495168,8261888,8771840,8286208,49664,4294949632,14847,0,0,38912,2106767104
8490500,7494400,8231680,8785152,8278016,49664,4294949888,15103,0,0,45312,2106767104
8484100,7491584,8242688,8756224,8275968,49664,4294949632,14847,0,0,38912,2106767104
8489732,7496704,8246272,8774400,8274432,49408,4294949632,14847,0,0,45312,2106767104
8483588,7491328,8255488,8772608,8264960,49152,4294949632,14847,0,0,51968,2106767104
8479748,7496960,8236288,8775680,8290048,49408,4294949632,15103,0,0,38912,2106767104
8485636,7497216,8221184,8780800,8274688,49664,4294949888,15103,0,0,48640,2106767104
8493572,7503360,8229888,8779264,8277504,49408,4294949888,15103,0,0,42240,2106767104
8485380,7494400,8247552,8784128,8282112,49408,4294949632,14847,0,0,35584,2106767104
8491012,7498496,8235264,8783104,8274176,49408,4294949888,14847,0,0,38912,2106767104
8484868,7497984,8245504,8788480,8258560,49920,4294949888,15103,0,0,32512,2106767104
8485124,7493376,8225792,8779776,8264448,49664,4294949632,14847,0,0,42240,2106767104
8490500,7498496,8243456,8769024,8265216,49664,4294949888,14847,0,0,48640,2106767104
8484100,7493632,8220672,8771840,8270080,49408,4294949632,14847,0,0,35584,2106767104
8489220,7500032,8238336,8751872,8268800,49664,4294949888,15103,0,0,38912,2106767104
8484100,7495168,8248832,8772096,8263936,49408,4294949888,14847,0,0,42240,2106767104
8488708,7502080,8231936,8771584,8270336,49664,4294950144,14847,0,0,38912,2106767104
8483332,7491584,8249344,8758272,8280576,49920,4294949888,14847,0,0,42240,2106767104
8487428,7496704,8240128,8783616,8270336,49664,4294949888,15103,0,0,38912,2106767104
8482564,7493888,8237568,8773888,8278784,49664,4294949632,15103,0,0,32512,2106767104
8491268,7495936,8221952,8777216,8246784,49664,4294949888,14847,0,0,38912,2106767104
8483588,7493120,8242176,8767488,8258048,49408,4294949632,14847,0,0,42240,2106767104
8487684,7498496,8236800,8770560,8266496,49664,4294949888,14847,0,0,45312,2106767104
8482052,7494912,8231680,8754944,8280576,49408,4294949888,15103,0,0,42240,2106767104
8480260,7487488,8264704,8762368,8282880,49408,4294949632,14847,0,0,45312,2106767104
8486148,7492864,8226816,8773888,8256768,49664,4294949888,15103,0,0,35584,2106767104
8485124,7494656,8231680,8777728,8274944,49664,4294949632,14847,0,0,38912,2106767104
8484612,7492352,8250624,8779008,8260352,49408,4294949632,15103,0,0,35584,2106767104
8485380,7492608,8224512,8759040,8275968,49920,4294949888,14847,0,0,42240,2106767104
8491780,7494912,8235008,8774144,8268288,49664,4294949632,15103,0,0,35584,2106767104
8488452,7503360,8234496,8776448,8287488,49664,4294949888,14847,0,0,35584,2106767104
8485636,7493888,8234752,8791040,8269312,49664,4294949888,14847,0,0,38912,2106767104
8494596,7500800,8238592,8763904,8261632,49664,4294949632,14847,0,0,38912,2106767104
8488708,7495680,8229888,8765952,8282880,49664,4294949632,14847,0,0,42240,2106767104
8489732,7494656,8234240,8771584,8283648,49408,4294949888,15103,0,0,42240,2106767104
8491012,7497216,8258560,8774400,8262400,49664,4294949632,14847,0,0,45312,2106767104
8480516,7490304,8253696,8754944,8275200,49664,4294949632,15103,0,0,38912,2106767104
8482052,7498496,8238592,8779776,8273408,49664,4294949632,15103,0,0,38912,2106767104
8486660,7495168,8239616,8764672,8279040,49408,4294949632,14847,0,0,38912,2106767104
8490244,7491328,8237568,8777472,8240896,49664,4294949632,14847,0,0,35584,2106767104
8495620,7497728,8228352,8782848,8272640,49664,4294949632,15103,0,0,38912,2106767104
8482308,7493376,8249344,8772096,8270080,49664,4294949888,15103,0,0,35584,2106767104
8492036,7497728,8222208,8783872,8264960,49408,4294949888,14847,0,0,38912,2106767104
8485124,7497472,8238592,8790784,8277504,49408,4294949888,14847,0,0,42240,2106767104
8486660,7497216,8229376,8777472,8283136,49664,4294949632,15359,0,0,45312,2106767104
8484356,7503104,8254976,8781824,8280576,49664,4294949632,14847,0,0,45312,2106767104
8486148,7498752,8247552,8762368,8278784,49408,4294949888,14847,0,0,45312,2106767104
8481796,7491840,8244736,8765184,8272128,49664,4294949632,15103,0,0,38912,2106767104
8488964,7496192,8243712,8773376,8276224,49664,4294949632,15103,0,0,48640,2106767104
8485124,7497472,8243456,8777472,8284416,49408,4294949632,15103,0,0,42240,2106767104
8478724,7489792,8242688,8753408,8261120,49408,4294949632,15359,0,0,38912,2106767104
8493060,7497472,8236800,8786432,8259584,49408,4294949888,15103,0,0,38912,2106767104
8485380,7495424,8234496,8777984,8275712,49408,4294949632,14847,0,0,42240,2106767104
8486660,7492864,8238592,8766464,8273152,49408,4294949888,15103,0,0,38912,2106767104
8480772,7494144,8244992,8749568,8271360,49664,4294949888,14847,0,0,45312,2106767104
8484100,7495680,8241664,8769280,8268032,49664,4294949632,15103,0,0,42240,2106767104
8481284,7490816,8249856,8775936,8278272,49408,4294949632,15103,0,0,42240,2106767104
8485124,7491072,8234496,8759040,8271360,49664,4294949632,15103,0,0,35584,2106767104
8489988,7495680,8249856,8761088,8280832,49664,4294949632,14847,0,0,38912,2106767104
8489732,7502336,8241408,8781056,8259584,49664,4294949632,15103,0,0,38912,2106767104
8486916,7494144,8233728,8765440,8268288,49664,4294949632,14847,0,0,42240,2106767104
8485892,7491584,8226048,8755200,8258048,49664,4294949632,15359,0,0,42240,2106767104
8496388,7500800,8230144,8756480,8255232,49664,4294949888,14847,0,0,38912,2106767104
8487940,7492352,8234752,8758784,8279552,49664,4294949632,15103,0,0,35584,2106767104
8482820,7494400,8237056,8763392,8273152,49664,4294949632,15103,0,0,51968,2106767104
8485892,7499008,8239360,8767232,8282368,49664,4294949632,15103,0,0,42240,2106767104
8481796,7494656,8243456,8778752,8276480,49664,4294949632,15103,0,0,42240,2106767104
8487684,7495680,8240384,8776448,8270080,49664,4294949632,14847,0,0,42240,2106767104
8482052,7492352,8240896,8754432,8258304,49664,4294949632,15103,0,0,45312,2106767104
8490500,7493376,8240384,8774144,8276736,49664,4294949888,15359,0,0,42240,2106767104
8491524,7497472,8242432,8785664,8269056,49664,4294949632,15103,0,0,38912,2106767104
8489220,7499520,8244992,8757760,8282368,49664,4294949888,15103,0,0,38912,2106767104
8483844,7494400,8247040,8752896,8271872,49664,4294949632,15359,0,0,35584,2106767104
8490756,7494144,8238848,8790016,8266240,49920,4294949632,15359,0,0,38912,2106767104
8494084,7495936,8241408,8778240,8254976,49920,4294949888,15103,0,0,45312,2106767104
8488708,7497984,8226816,8763648,8282368,49664,4294949632,14847,0,0,45312,2106767104
8490500,7500288,8240896,8746240,8276480,49664,4294949632,15103,0,0,35584,2106767104
8487172,7498752,8249088,8769792,8261632,49664,4294949632,15359,0,0,42240,2106767104
8490756,7499264,8250624,8789248,8285184,49664,4294949632,14847,0,0,38912,2106767104
8482820,7495936,8228352,8767488,8273664,49664,4294949632,14847,0,0,35584,2106767104
8492036,7502592,8239360,8771840,8272640,49664,4294949632,15103,0,0,38912,2106767104
8485124,7501824,8248832,8763904,8262912,49920,4294949632,15359,0,0,42240,2106767104
8487940,7495424,8227328,8767488,8250368,49664,4294949632,15103,0,0,38912,2106767104
8500740,7502592,8219648,8797952,8265984,49664,4294949888,15359,0,0,42240,2106767104
8485124,7497984,8239360,8754688,8292352,49408,4294949632,14847,0,0,42240,2106767104
8487684,7494400,8241408,8772096,8245504,49664,4294949632,15103,0,0,42240,2106767104
8486148,7498240,8233216,8785664,8273920,49664,4294949632,15359,0,0,38912,2106767104
8486404,7494144,8224512,8793088,8283648,49664,4294949888,15359,0,0,42240,2106767104
8488452,7498240,8229632,8769280,8265216,49664,4294949632,15103,0,0,38912,2106767104
8485636,7494912,8255488,8759040,8280576,49664,4294949632,15359,0,0,42240,2106767104
8484868,7495424,8237568,8783360,8250624,49408,4294949632,15103,0,0,38912,2106767104
8482820,7492864,8235008,8778752,8279552,49664,4294949632,15359,0,0,32512,2106767104
8489988,7497984,8225536,8778496,8259072,49920,4294949632,15359,0,0,38912,2106767104
8490500,7495680,8251904,8776960,8256000,49664,4294949888,15103,0,0,38912,2106767104
8481284,7496448,8252160,8778496,8263424,49664,4294949888,15359,0,0,45312,2106767104
8481540,7497728,8239872,8769792,8266240,49408,4294949632,15359,0,0,48640,2106767104
8489220,7493888,8228608,8776448,8273152,49664,4294949888,15359,0,0,38912,2106767104
8499460,7501568,8245760,8776192,8262400,49664,4294949632,15103,0,0,38912,2106767104
8482820,7494656,8249600,8757504,8265984,49664,4294949632,15103,0,0,35584,2106767104
8489220,7495424,8230656,8777728,8266752,49408,4294949888,15359,0,0,45312,2106767104
8484612,7497984,8220160,8759296,8267264,49408,4294949632,15359,0,0,42240,2106767104
8494852,7501312,8225792,8786944,8270080,49664,4294949632,14847,0,0,38912,2106767104
8483844,7497216,8241408,8756224,8251648,49664,4294949632,15359,0,0,48640,2106767104
8483332,7496960,8244736,8785152,8256768,49664,4294949888,15103,0,0,45312,2106767104
8482308,7492096,8235264,8752128,8282112,49920,4294949632,15615,0,0,35584,2106767104
8491012,7495168,8236032,8785664,8278784,49664,4294949632,15359,0,0,42240,2106767104
8488196,7497216,8236288,8783616,8272384,49664,4294949888,15103,0,0,38912,2106767104
8486148,7498240,8249600,8771584,8279552,49664,4294949888,15103,0,0,35584,2106767104
8480260,7495680,8242432,8753920,8272640,49664,4294949632,15359,0,0,38912,2106767104
8487940,7494656,8228096,8769024,8274432,49664,4294949632,15359,0,0,45312,2106767104
8493828,7501056,8225536,8780032,8256256,49664,4294949632,15615,0,0,42240,2106767104
8484100,7501056,8254464,8754176,8265984,49664,4294949632,15359,0,0,35584,2106767104
8491780,7497472,8244480,8761600,8277248,49664,4294949632,15359,0,0,35584,2106767104
8487172,7495424,8236032,8773632,8272384,49664,4294949632,15359,0,0,45312,2106767104
8487172,7497728,8239360,8776960,8281600,49664,4294949632,15359,0,0,42240,2106767104
8492804,7497216,8230656,8770560,8272896,49408,4294949632,15359,0,0,45312,2106767104
8481796,7494656,8238848,8757248,8278784,49408,4294949632,15103,0,0,38912,2106767104
8477700,7490560,8230656,8768512,8271104,49664,4294949632,15359,0,0,42240,2106767104
8487172,7495168,8224512,8772608,8267520,49408,4294949888,15359,0,0,42240,2106767104
8484868,7492864,8230144,8776192,8280320,49664,4294949632,15359,0,0,45312,2106767104
8488708,7496704,8243456,8775936,8271616,49664,4294949632,15103,0,0,42240,2106767104
8483844,7494144,8226048,8786944,8267520,49664,4294949632,15103,0,0,35584,2106767104
8481540,7489024,8233728,8774400,8278016,49408,4294949632,15359,0,0,35584,2106767104
8488452,7496960,8234496,8786944,8271104,49664,4294949632,15103,0,0,42240,2106767104
8487940,7492352,8229120,8771840,8272896,49408,4294949888,15359,0,0,42240,2106767104
8486660,7495936,8247296,8774144,8277760,49408,4294949888,15359,0,0,45312,2106767104
8486916,7493120,8235008,8778752,8265216,49152,4294949632,15359,0,0,42240,2106767104
8492804,7502592,8224512,8777984,8274432,49664,4294949888,14847,0,0,38912,2106767104
8494340,7495936,8230144,8767744,8278784,49408,4294949632,15359,0,0,38912,2106767104
8490244,7495680,8236288,8769024,8283392,49408,4294949888,15359,0,0,45312,2106767104
8483844,7494144,8245504,8746752,8274944,49408,4294949632,15359,0,0,42240,2106767104
8484612,7497984,8240640,8780032,8283904,49664,4294949632,15615,0,0,42240,2106767104
8483588,7492096,8232960,8781568,8278272,49664,4294949632,14847,0,0,42240,2106767104
8491012,7496960,8221440,8751872,8269568,49664,4294949632,15103,0,0,42240,2106767104
8483076,7501312,8250624,8763392,8268800,49664,4294949632,15359,0,0,45312,2106767104
8490756,7495424,8220160,8777728,8279296,49664,4294949632,15103,0,0,38912,2106767104
